participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.payoff,player.id_in_group,player.payoff,player.cash,player.shares,player.periods_until_auto_buy,player.periods_until_auto_sell,player.shares_transacted,player.trans_cost,player.cash_after_trade,player.interest_earned,player.dividend_earned,player.cash_result,player.shares_result,player.f0,player.f1,player.f2,player.f3,player.fcast_rnd_0,player.fcast_rnd_1,player.fcast_rnd_2,player.fcast_rnd_3,player.forecast_error,player.forecast_reward,player.risk_1,player.risk_2,player.risk_3,player.risk_4,player.risk_rh,player.risk_rl,player.risk_sh,player.risk_sl,player.risk_phi_1,player.risk_phi_2,player.risk_phi_3,player.risk_phi_4,player.dose_r,player.dose_mu,group.id_in_subsession,group.price,group.volume,group.dividend,group.float,group.short,group.is_practice,subsession.round_number,session.code,session.label,session.mturk_HITId,session.is_demo
3,37fxkf6n,63cff262503b56190be3eb18,0,400,401,payment,FinalResultsPage,45342.73787,1,944.51,4,0,358.58,0,-99,-99,0,0,358.58,17.93,0,376.51,0,32,34,38,43,17,19,22,27,3,0,0,0,0,1,17.5,1.75,9.5,7.75,31,47,69,99,1.18226324,2.779550604,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
4,tua9l5ic,629e241d171ec6698e05f149,0,400,401,payment,FinalResultsPage,45342.73787,1,1089.02,5,0,349.26,0,-99,-99,0,0,349.26,17.46,0,366.72,0,35,32,30,27,17,19,22,27,0,5,1,0,0,0,17.5,1.75,9.5,7.75,31,21,26,34,-0.433944457,3.001554299,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
5,3z5ajv7g,63254db937c17e8e9200fd54,0,400,401,payment,FinalResultsPage,45342.73787,1,1451.5,6,0,233.18,9,-99,-99,0,0,233.18,11.66,9,253.84,9,32,29,38,38,17,19,22,27,3,0,1,0,0,0,17.5,1.75,9.5,7.75,31,21,26,34,-0.433944457,3.001554299,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
6,a053vavw,60c4e1091b936c7b812e5af4,0,400,401,payment,FinalResultsPage,45342.73789,1,722.43,7,0,368.94,0,-99,-99,0,0,368.94,18.45,0,387.39,0,33,32,31,32,17,19,22,27,2,5,0,0,0,1,17.5,1.75,9.5,7.75,31,47,69,99,1.18226324,2.779550604,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
7,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,45342.73789,1,1010.92,8,0,16.99,13,-99,-99,-6,210,226.99,11.35,7,245.34,7,36,38,40,45,17,19,22,27,1,5,0,0,1,1,17.5,1.75,9.5,7.75,31,47,69,64,0.904935857,3.397359188,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
8,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,45342.73789,1,1159.59,9,0,316.85,4,-99,-99,-1,35,351.85,17.59,3,372.44,3,33,30,30,24,17,19,22,27,2,5,,0,1,1,17.5,1.75,9.5,7.75,31,31,47,40,0.395470506,2.985660065,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
9,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,45342.73797,1,876.38,10,0,366.88,0,-99,-99,0,0,366.88,18.34,0,385.22,0,14,17,16,15,17,19,22,27,21,0,0,0,1,0,17.5,1.75,9.5,7.75,31,47,69,64,0.495661691,3.475676773,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
10,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,45342.73809,1,394.55,11,0,352.59,1,-99,-99,4,-140,212.59,10.63,5,228.22,5,5,17,50,69,17,19,22,27,30,0,,0,1,,17.5,1.75,9.5,7.75,31,31,47,40,0.773023351,3.431895035,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
11,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,45342.73834,1,388.05,12,0,303.2,3,-99,-99,-1,35,338.2,16.91,2,357.11,2,9,9,13,26,17,19,22,27,26,0,0,1,0,0,17.5,1.75,9.5,7.75,31,47,40,53,0.189172952,3.151084071,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
12,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,45342.73882,1,1059.89,13,0,422.93,0,-99,-99,0,0,422.93,21.15,0,444.08,0,30,26,20,14,17,19,22,27,5,0,0,0,1,1,17.5,1.75,9.5,7.75,31,47,69,64,0.904935857,3.397359188,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
13,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,45342.73893,1,788.16,14,0,247.38,6,-99,-99,0,0,247.38,12.37,6,265.75,6,33,34,37,41,17,19,22,27,2,5,0,0,1,0,17.5,1.75,9.5,7.75,31,47,69,64,0.495661691,3.475676773,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
14,5t2lsf81,5ecc6ffce3ca77849333e83e,0,400,401,payment,FinalResultsPage,45342.74059,1,1189.72,15,0,285.53,4,-99,-99,0,0,285.53,14.28,4,303.81,4,33,33,35,35,17,19,22,27,2,5,0,0,0,1,17.5,1.75,9.5,7.75,31,47,69,99,1.18226324,2.779550604,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
15,kr5aqbg4,62bdc30224534809032cf056,0,400,401,payment,FinalResultsPage,45342.74061,1,1465.68,16,0,82.21,12,-99,-99,0,0,82.21,4.11,12,98.32,12,40,44,48,55,17,19,22,27,5,0,0,0,1,1,17.5,1.75,9.5,7.75,31,47,69,64,0.904935857,3.397359188,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
16,2q5u7nzm,64c0a2d8031339ab6ec5e54a,0,400,401,payment,FinalResultsPage,45342.74105,1,672.27,17,0,312.72,3,-99,-99,0,0,312.72,15.64,3,331.36,3,33,34,37,38,17,19,22,27,2,5,0,0,0,0,17.5,1.75,9.5,7.75,31,47,69,99,0.99905093,3.539141737,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
17,6mcv9x1g,59ac5e9f9fdf6c0001cba8bf,0,400,401,payment,FinalResultsPage,45342.74107,1,1090.24,18,0,393.76,0,-99,-99,0,0,393.76,19.69,0,413.45,0,33,32,31,30,17,19,22,27,2,5,,0,0,0,17.5,1.75,9.5,7.75,31,31,47,69,0.633225553,3.449352929,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
18,9rew9efn,5e2e7d79acf5fe45b62f859a,0,400,401,payment,FinalResultsPage,45342.74302,1,1176.59,19,0,285.53,4,-99,-99,0,0,285.53,14.28,4,303.81,4,33,34,36,32,17,19,22,27,2,5,0,0,1,1,17.5,1.75,9.5,7.75,31,47,69,64,0.904935857,3.397359188,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
1,7yie36v5,561487ad7ffc8a0012812266,0,400,401,payment,FinalResultsPage,45342.73785,1,1286.78,2,0,28.23,14,-99,-99,0,0,28.23,1.41,5.6,35.24,14,35,36,28,30,18,20,23,28,1,5,0,0,0,0,19,0.75,9.5,8.25,34,54,70,83,0.985322035,3.532415003,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
2,n7xvxqf6,5dd2f94a238a913096c52317,0,400,401,payment,FinalResultsPage,45342.73786,1,1121.92,3,0,306.8,3,-99,-99,1,-36,270.8,13.54,1.6,285.94,4,36,36,37,38,18,20,23,28,0,5,0,0,0,0,19,0.75,9.5,8.25,34,54,70,83,0.985322035,3.532415003,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
3,37fxkf6n,63cff262503b56190be3eb18,0,400,401,payment,FinalResultsPage,45342.73787,1,944.51,4,0,376.51,0,-99,-99,0,0,376.51,18.83,0,395.34,0,31,29,37,34,18,20,23,28,5,0,0,0,0,1,19,0.75,9.5,8.25,34,54,70,83,1.190561758,3.488797442,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
4,tua9l5ic,629e241d171ec6698e05f149,0,400,401,payment,FinalResultsPage,45342.73787,1,1089.02,5,0,366.72,0,-99,-99,0,0,366.72,18.34,0,385.06,0,37,36,35,30,18,20,23,28,1,5,0,0,1,1,19,0.75,9.5,8.25,34,54,70,69,0.932027061,3.126708268,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
5,3z5ajv7g,63254db937c17e8e9200fd54,0,400,401,payment,FinalResultsPage,45342.73787,1,1451.5,6,0,253.84,9,-99,-99,0,0,253.84,12.69,3.6,270.13,9,30,33,39,45,18,20,23,28,6,0,0,1,1,0,19,0.75,9.5,8.25,34,54,44,39,-0.198109041,2.999068759,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
6,a053vavw,60c4e1091b936c7b812e5af4,0,400,401,payment,FinalResultsPage,45342.73789,1,722.43,7,0,387.39,0,-99,-99,0,0,387.39,19.37,0,406.76,0,35,33,33,31,18,20,23,28,1,5,0,0,1,0,19,0.75,9.5,8.25,34,54,70,69,0.542182247,3.319376946,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
7,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,45342.73789,1,1010.92,8,0,245.34,7,-99,-99,-4,144,389.34,19.47,1.2,410.01,3,35,38,40,45,18,20,23,28,1,5,0,0,1,1,19,0.75,9.5,8.25,34,54,70,69,0.932027061,3.126708268,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
8,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,45342.73789,1,1159.59,9,0,372.44,3,-99,-99,0,0,372.44,18.62,1.2,392.26,3,36,37,34,25,18,20,23,28,0,5,1,0,0,0,19,0.75,9.5,8.25,34,21,27,31,-0.429186982,2.948352069,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
9,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,45342.73797,1,876.38,10,0,385.22,0,-99,-99,0,0,385.22,19.26,0,404.48,0,15,15,14,14,18,20,23,28,21,0,0,0,1,0,19,0.75,9.5,8.25,34,54,70,69,0.542182247,3.319376946,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
10,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,45342.73809,1,394.55,11,0,228.22,5,-99,-99,-1,36,264.22,13.21,1.6,279.03,4,6,15,8,33,18,20,23,28,30,0,,0,1,1,19,0.75,9.5,8.25,34,34,54,44,0.395909691,2.940006853,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
11,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,45342.73834,1,388.05,12,0,357.11,2,-99,-99,1,-36,321.11,16.06,1.2,338.37,3,5,10,16,21,18,20,23,28,31,0,,0,1,0,19,0.75,9.5,8.25,34,34,54,44,-0.06859956,2.976258104,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
12,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,45342.73882,1,1059.89,13,0,444.08,0,-99,-99,0,0,444.08,22.2,0,466.28,0,32,30,26,24,18,20,23,28,4,0,0,0,0,0,19,0.75,9.5,8.25,34,54,70,83,0.985322035,3.532415003,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
13,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,45342.73893,1,788.16,14,0,265.75,6,-99,-99,0,0,265.75,13.29,2.4,281.44,6,37,37,38,40,18,20,23,28,1,5,0,0,1,1,19,0.75,9.5,8.25,34,54,70,69,0.932027061,3.126708268,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
14,5t2lsf81,5ecc6ffce3ca77849333e83e,0,400,401,payment,FinalResultsPage,45342.74059,1,1189.72,15,0,303.81,4,-99,-99,0,0,303.81,15.19,1.6,320.6,4,35,37,37,38,18,20,23,28,1,5,0,0,0,1,19,0.75,9.5,8.25,34,54,70,83,1.190561758,3.488797442,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
15,kr5aqbg4,62bdc30224534809032cf056,0,400,401,payment,FinalResultsPage,45342.74061,1,1465.68,16,0,98.32,12,-99,-99,0,0,98.32,4.92,4.8,108.04,12,40,42,46,52,18,20,23,28,4,0,0,0,1,1,19,0.75,9.5,8.25,34,54,70,69,0.932027061,3.126708268,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
16,2q5u7nzm,64c0a2d8031339ab6ec5e54a,0,400,401,payment,FinalResultsPage,45342.74105,1,672.27,17,0,331.36,3,-99,-99,3,-108,223.36,11.17,2.4,236.93,6,36,36,40,46,18,20,23,28,0,5,0,0,0,0,19,0.75,9.5,8.25,34,54,70,83,0.985322035,3.532415003,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
17,6mcv9x1g,59ac5e9f9fdf6c0001cba8bf,0,400,401,payment,FinalResultsPage,45342.74107,1,1090.24,18,0,413.45,0,-99,-99,0,0,413.45,20.67,0,434.12,0,36,34,34,32,18,20,23,28,0,5,,0,0,0,19,0.75,9.5,8.25,34,34,54,70,0.685151606,3.248718785,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
18,9rew9efn,5e2e7d79acf5fe45b62f859a,0,400,401,payment,FinalResultsPage,45342.74302,1,1176.59,19,0,303.81,4,-99,-99,0,0,303.81,15.19,1.6,320.6,4,35,37,35,37,18,20,23,28,1,5,0,0,1,1,19,0.75,9.5,8.25,34,54,70,69,0.932027061,3.126708268,1,36,5,0.4,72,0,0,21,lztzt0mf,Pilot 2024-02-20,,0
1,7yie36v5,561487ad7ffc8a0012812266,0,400,401,payment,FinalResultsPage,45342.73785,1,1286.78,2,0,35.24,14,-99,-99,0,0,35.24,1.76,14,51,14,,,,,19,21,24,29,,0,0,0,0,0,20,0.25,10,8,35,60,76,81,0.977059371,3.149042587,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
2,n7xvxqf6,5dd2f94a238a913096c52317,0,400,401,payment,FinalResultsPage,45342.73786,1,1121.92,3,0,285.94,4,-99,-99,0,0,285.94,14.3,4,304.24,4,36,37,39,39,19,21,24,29,1,5,0,0,0,0,20,0.25,10,8,35,60,76,81,0.977059371,3.149042587,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
3,37fxkf6n,63cff262503b56190be3eb18,0,400,401,payment,FinalResultsPage,45342.73787,1,944.51,4,0,395.34,0,-99,-99,0,0,395.34,19.77,0,415.11,0,38,38,39,40,19,21,24,29,1,5,0,0,1,1,20,0.25,10,8,35,60,76,73,0.91816198,2.969026157,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
4,tua9l5ic,629e241d171ec6698e05f149,0,400,401,payment,FinalResultsPage,45342.73787,1,1089.02,5,0,385.06,0,-99,-99,0,0,385.06,19.25,0,404.31,0,36,36,33,30,19,21,24,29,1,5,0,1,0,1,20,0.25,10,8,35,60,47,59,0.658543296,2.44801833,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
5,3z5ajv7g,63254db937c17e8e9200fd54,0,400,401,payment,FinalResultsPage,45342.73787,1,1451.5,6,0,270.13,9,-99,-99,0,0,270.13,13.51,9,292.64,9,37,39,42,48,19,21,24,29,0,5,0,0,,0,20,0.25,10,8,35,60,76,76,0.721804416,3.107753325,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
6,a053vavw,60c4e1091b936c7b812e5af4,0,400,401,payment,FinalResultsPage,45342.73789,1,722.43,7,0,406.76,0,-99,-99,0,0,406.76,20.34,0,427.1,0,36,35,34,35,19,21,24,29,1,5,0,0,1,1,20,0.25,10,8,35,60,76,73,0.91816198,2.969026157,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
7,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,45342.73789,1,1010.92,8,0,410.01,3,-99,-99,0,0,410.01,20.5,3,433.51,3,36,38,40,45,19,21,24,29,1,5,0,0,1,1,20,0.25,10,8,35,60,76,73,0.91816198,2.969026157,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
8,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,45342.73789,1,1159.59,9,0,392.26,3,-99,-99,-1,37,429.26,21.46,2,452.72,2,36,36,30,25,19,21,24,29,1,5,1,0,0,0,20,0.25,10,8,35,19,26,31,-0.415909839,3.016834503,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
9,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,45342.73797,1,876.38,10,0,404.48,0,-99,-99,0,0,404.48,20.22,0,424.7,0,16,13,12,14,19,21,24,29,21,0,,0,1,,20,0.25,10,8,35,35,60,47,0.945053309,3.307574832,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
10,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,45342.73809,1,394.55,11,0,279.03,4,-99,-99,0,0,279.03,13.95,4,296.98,4,,,,,19,21,24,29,,0,0,1,1,,20,0.25,10,8,35,60,47,41,0.409136692,2.93859781,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
11,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,45342.73834,1,388.05,12,0,338.37,3,-99,-99,-2,74,412.37,20.62,1,433.99,1,7,15,18,21,19,21,24,29,30,0,,0,0,,20,0.25,10,8,35,35,60,76,0.200089904,2.974103008,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
12,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,45342.73882,1,1059.89,13,0,466.28,0,-99,-99,0,0,466.28,23.31,0,489.59,0,35,30,28,23,19,21,24,29,2,5,0,0,1,1,20,0.25,10,8,35,60,76,73,0.91816198,2.969026157,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
13,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,45342.73893,1,788.16,14,0,281.44,6,-99,-99,0,0,281.44,14.07,6,301.51,6,37,38,42,42,19,21,24,29,0,5,0,0,1,1,20,0.25,10,8,35,60,76,73,0.91816198,2.969026157,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
14,5t2lsf81,5ecc6ffce3ca77849333e83e,0,400,401,payment,FinalResultsPage,45342.74059,1,1189.72,15,0,320.6,4,-99,-99,0,0,320.6,16.03,4,340.63,4,37,38,39,39,19,21,24,29,0,5,0,0,1,1,20,0.25,10,8,35,60,76,73,0.91816198,2.969026157,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
15,kr5aqbg4,62bdc30224534809032cf056,0,400,401,payment,FinalResultsPage,45342.74061,1,1465.68,16,0,108.04,12,-99,-99,0,0,108.04,5.4,12,125.44,12,38,40,43,48,19,21,24,29,1,5,0,1,0,0,20,0.25,10,8,35,60,47,59,0.265132888,3.221851381,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
16,2q5u7nzm,64c0a2d8031339ab6ec5e54a,0,400,401,payment,FinalResultsPage,45342.74105,1,672.27,17,0,236.93,6,-99,-99,3,-111,125.93,6.3,9,141.23,9,37,40,44,48,19,21,24,29,0,5,0,0,0,0,20,0.25,10,8,35,60,76,81,0.977059371,3.149042587,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
17,6mcv9x1g,59ac5e9f9fdf6c0001cba8bf,0,400,401,payment,FinalResultsPage,45342.74107,1,1090.24,18,0,434.12,0,-99,-99,0,0,434.12,21.71,0,455.83,0,36,37,38,40,19,21,24,29,1,5,0,0,1,0,20,0.25,10,8,35,60,76,73,0.581388555,3.206957523,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
18,9rew9efn,5e2e7d79acf5fe45b62f859a,0,400,401,payment,FinalResultsPage,45342.74302,1,1176.59,19,0,320.6,4,-99,-99,0,0,320.6,16.03,4,340.63,4,36,37,43,,19,21,24,29,1,5,0,1,0,0,20,0.25,10,8,35,60,47,59,0.265132888,3.221851381,1,37,3,1,72,0,0,22,lztzt0mf,Pilot 2024-02-20,,0
1,7yie36v5,561487ad7ffc8a0012812266,0,400,401,payment,FinalResultsPage,45342.73785,1,1286.78,2,0,51,14,-99,-99,-14,532,583,29.15,0,612.15,0,33,34,34,35,20,22,25,30,5,0,0,0,0,1,20.25,1.75,10,8.5,28,45,64,95,1.197550101,2.892859138,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
2,n7xvxqf6,5dd2f94a238a913096c52317,0,400,401,payment,FinalResultsPage,45342.73786,1,1121.92,3,0,304.24,4,-99,-99,0,0,304.24,15.21,4,323.45,4,37,37,39,39,20,22,25,30,1,5,0,0,0,0,20.25,1.75,10,8.5,28,45,64,95,0.994817974,3.600261544,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
3,37fxkf6n,63cff262503b56190be3eb18,0,400,401,payment,FinalResultsPage,45342.73787,1,944.51,4,0,415.11,0,-99,-99,0,0,415.11,20.76,0,435.87,0,36,37,41,42,20,22,25,30,2,5,0,0,0,1,20.25,1.75,10,8.5,28,45,64,95,1.197550101,2.892859138,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
4,tua9l5ic,629e241d171ec6698e05f149,0,400,401,payment,FinalResultsPage,45342.73787,1,1089.02,5,0,404.31,0,-99,-99,0,0,404.31,20.22,0,424.53,0,37,38,36,34,20,22,25,30,1,5,0,0,1,1,20.25,1.75,10,8.5,28,45,64,60,0.898947453,3.365896638,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
5,3z5ajv7g,63254db937c17e8e9200fd54,0,400,401,payment,FinalResultsPage,45342.73787,1,1451.5,6,0,292.64,9,-99,-99,3,-114,178.64,8.93,12,199.57,12,35,38,41,46,20,22,25,30,3,0,0,0,0,1,20.25,1.75,10,8.5,28,45,64,95,1.197550101,2.892859138,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
6,a053vavw,60c4e1091b936c7b812e5af4,0,400,401,payment,FinalResultsPage,45342.73789,1,722.43,7,0,427.1,0,-99,-99,0,0,427.1,21.36,0,448.46,0,37,38,36,39,20,22,25,30,1,5,0,0,0,1,20.25,1.75,10,8.5,28,45,64,95,1.197550101,2.892859138,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
7,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,45342.73789,1,1010.92,8,0,433.51,3,-99,-99,-2,76,509.51,25.48,1,535.99,1,37,40,45,49,20,22,25,30,1,5,0,0,0,1,20.25,1.75,10,8.5,28,45,64,95,1.197550101,2.892859138,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
8,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,45342.73789,1,1159.59,9,0,452.72,2,-99,-99,0,0,452.72,22.64,2,477.36,2,38,35,33,24,20,22,25,30,0,5,0,1,1,1,20.25,1.75,10,8.5,28,45,38,34,0.06861967,2.918620331,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
9,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,45342.73797,1,876.38,10,0,424.7,0,-99,-99,0,0,424.7,21.24,0,445.94,0,17,17,18,13,20,22,25,30,21,0,0,0,1,1,20.25,1.75,10,8.5,28,45,64,60,0.898947453,3.365896638,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
10,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,45342.73809,1,394.55,11,0,296.98,4,-99,-99,2,-76,220.98,11.05,6,238.03,6,17,46,13,66,20,22,25,30,21,0,0,1,0,1,20.25,1.75,10,8.5,28,45,38,51,0.830704339,2.556778096,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
11,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,45342.73834,1,388.05,12,0,433.99,1,-99,-99,8,-304,129.99,6.5,9,145.49,9,,,,,20,22,25,30,,0,0,1,0,0,20.25,1.75,10,8.5,28,45,38,51,0.213129378,3.135404191,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
12,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,45342.73882,1,1059.89,13,0,489.59,0,-99,-99,0,0,489.59,24.48,0,514.07,0,39,35,33,29,20,22,25,30,1,5,,0,0,0,20.25,1.75,10,8.5,28,28,45,64,0.643753343,3.39890969,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
13,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,45342.73893,1,788.16,14,0,301.51,6,-99,-99,0,0,301.51,15.08,6,322.59,6,37,38,38,39,20,22,25,30,1,5,0,0,0,1,20.25,1.75,10,8.5,28,45,64,95,1.197550101,2.892859138,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
14,5t2lsf81,5ecc6ffce3ca77849333e83e,0,400,401,payment,FinalResultsPage,45342.74059,1,1189.72,15,0,340.63,4,-99,-99,0,0,340.63,17.03,4,361.66,4,38,38,39,40,20,22,25,30,0,5,0,0,0,1,20.25,1.75,10,8.5,28,45,64,95,1.197550101,2.892859138,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
15,kr5aqbg4,62bdc30224534809032cf056,0,400,401,payment,FinalResultsPage,45342.74061,1,1465.68,16,0,125.44,12,-99,-99,0,0,125.44,6.27,12,143.71,12,39,41,44,50,20,22,25,30,1,5,0,0,1,1,20.25,1.75,10,8.5,28,45,64,60,0.898947453,3.365896638,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
16,2q5u7nzm,64c0a2d8031339ab6ec5e54a,0,400,401,payment,FinalResultsPage,45342.74105,1,672.27,17,0,141.23,9,-99,-99,0,0,141.23,7.06,9,157.29,9,38,40,42,47,20,22,25,30,0,5,0,0,0,0,20.25,1.75,10,8.5,28,45,64,95,0.994817974,3.600261544,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
17,6mcv9x1g,59ac5e9f9fdf6c0001cba8bf,0,400,401,payment,FinalResultsPage,45342.74107,1,1090.24,18,0,455.83,0,-99,-99,3,-114,341.83,17.09,3,361.92,3,38,39,41,41,20,22,25,30,0,5,0,0,0,1,20.25,1.75,10,8.5,28,45,64,95,1.197550101,2.892859138,1,38,16,1,72,0,0,23,lztzt0mf,Pilot 2024-02-20,,0
